react-dom_client.js?v=bca24845:14337 Download the React DevTools for a better development experience: https://react.dev/link/react-devtools
MessageBubble.tsx:27 [CHAT] Imagem carregada para msg: user_1779683871875_l942ahg7k
App.tsx:13 [HADES RENDERER] Window mounted: chat
App.tsx:17 [HADES RENDERER] Location: http://localhost:3000/?window=chat
App.tsx:18 [HADES RENDERER] Document visibilityState: visible
App.tsx:13 [HADES RENDERER] Window mounted: chat
App.tsx:17 [HADES RENDERER] Location: http://localhost:3000/?window=chat
App.tsx:18 [HADES RENDERER] Document visibilityState: visible
useWindowControl.ts:56 [RESIZE_START] Started resizing at 37258.60ms. Initial size: 480x490
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 176 | Latency: 20.40ms | New Size: 774x664 | EventX/Y: 1740/773
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 177 | Latency: 16.50ms | New Size: 774x671 | EventX/Y: 1740/780
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 178 | Latency: 19.40ms | New Size: 774x675 | EventX/Y: 1740/784
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 179 | Latency: 20.40ms | New Size: 774x679 | EventX/Y: 1740/788
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 180 | Latency: 17.60ms | New Size: 774x682 | EventX/Y: 1740/791
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 181 | Latency: 20.90ms | New Size: 774x684 | EventX/Y: 1740/793
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 182 | Latency: 17.50ms | New Size: 774x685 | EventX/Y: 1740/794
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 183 | Latency: 17.30ms | New Size: 774x686 | EventX/Y: 1740/795
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 184 | Latency: 24.80ms | New Size: 774x687 | EventX/Y: 1740/796
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 185 | Latency: 17.40ms | New Size: 774x688 | EventX/Y: 1740/797
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 186 | Latency: 124.80ms | New Size: 773x688 | EventX/Y: 1739/797
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 187 | Latency: 18.10ms | New Size: 766x688 | EventX/Y: 1732/797
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 188 | Latency: 17.70ms | New Size: 751x687 | EventX/Y: 1717/796
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 189 | Latency: 17.30ms | New Size: 724x686 | EventX/Y: 1690/795
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 190 | Latency: 16.00ms | New Size: 693x684 | EventX/Y: 1659/793
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 191 | Latency: 17.70ms | New Size: 647x681 | EventX/Y: 1613/790
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 192 | Latency: 16.00ms | New Size: 610x680 | EventX/Y: 1576/789
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 193 | Latency: 16.30ms | New Size: 566x679 | EventX/Y: 1532/788
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 194 | Latency: 16.20ms | New Size: 537x679 | EventX/Y: 1503/788
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 195 | Latency: 16.40ms | New Size: 520x679 | EventX/Y: 1486/788
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 196 | Latency: 60.30ms | New Size: 513x680 | EventX/Y: 1479/789
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 197 | Latency: 17.20ms | New Size: 516x681 | EventX/Y: 1482/790
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 198 | Latency: 18.50ms | New Size: 525x684 | EventX/Y: 1491/793
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 199 | Latency: 18.10ms | New Size: 551x688 | EventX/Y: 1517/797
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 200 | Latency: 16.80ms | New Size: 584x694 | EventX/Y: 1550/803
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 201 | Latency: 17.90ms | New Size: 630x703 | EventX/Y: 1596/812
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 202 | Latency: 16.70ms | New Size: 671x710 | EventX/Y: 1637/819
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 203 | Latency: 16.20ms | New Size: 715x717 | EventX/Y: 1681/826
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 204 | Latency: 17.70ms | New Size: 750x722 | EventX/Y: 1716/831
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 205 | Latency: 18.30ms | New Size: 778x727 | EventX/Y: 1744/836
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 206 | Latency: 17.90ms | New Size: 794x728 | EventX/Y: 1760/837
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 207 | Latency: 56.70ms | New Size: 799x728 | EventX/Y: 1765/837
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 208 | Latency: 17.10ms | New Size: 787x728 | EventX/Y: 1753/837
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 209 | Latency: 16.10ms | New Size: 765x728 | EventX/Y: 1731/837
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 210 | Latency: 16.70ms | New Size: 727x727 | EventX/Y: 1693/836
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 211 | Latency: 17.30ms | New Size: 657x718 | EventX/Y: 1623/827
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 212 | Latency: 17.90ms | New Size: 595x709 | EventX/Y: 1561/818
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 213 | Latency: 16.10ms | New Size: 567x705 | EventX/Y: 1533/814
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 214 | Latency: 46.90ms | New Size: 560x704 | EventX/Y: 1526/813
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 215 | Latency: 17.10ms | New Size: 581x704 | EventX/Y: 1547/813
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 216 | Latency: 17.90ms | New Size: 632x704 | EventX/Y: 1598/813
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 217 | Latency: 16.00ms | New Size: 690x704 | EventX/Y: 1656/813
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 218 | Latency: 20.60ms | New Size: 745x704 | EventX/Y: 1711/813
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 219 | Latency: 17.00ms | New Size: 798x704 | EventX/Y: 1764/813
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 220 | Latency: 16.40ms | New Size: 820x705 | EventX/Y: 1786/814
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 221 | Latency: 26.60ms | New Size: 822x707 | EventX/Y: 1788/816
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 222 | Latency: 17.80ms | New Size: 806x708 | EventX/Y: 1772/817
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 223 | Latency: 17.60ms | New Size: 770x708 | EventX/Y: 1736/817
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 224 | Latency: 16.40ms | New Size: 735x705 | EventX/Y: 1701/814
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 225 | Latency: 16.80ms | New Size: 715x703 | EventX/Y: 1681/812
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 226 | Latency: 21.70ms | New Size: 712x702 | EventX/Y: 1678/811
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 227 | Latency: 20.30ms | New Size: 712x701 | EventX/Y: 1678/810
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 228 | Latency: 19.80ms | New Size: 718x698 | EventX/Y: 1684/807
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 229 | Latency: 16.90ms | New Size: 726x695 | EventX/Y: 1692/804
useWindowControl.ts:86 [RESIZE_END] Resize ended. Duration: 4633.20ms | Total Frames: 229 | Avg Frame Latency: 20.01ms
useWindowControl.ts:56 [RESIZE_START] Started resizing at 57145.70ms. Initial size: 726x695
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 1 | Latency: 0.00ms | New Size: 726x694 | EventX/Y: 1692/806
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 2 | Latency: 28.90ms | New Size: 726x693 | EventX/Y: 1692/805
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 3 | Latency: 19.30ms | New Size: 724x689 | EventX/Y: 1690/801
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 4 | Latency: 18.40ms | New Size: 720x685 | EventX/Y: 1686/797
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 5 | Latency: 17.00ms | New Size: 714x676 | EventX/Y: 1680/788
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 6 | Latency: 16.30ms | New Size: 700x661 | EventX/Y: 1666/773
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 7 | Latency: 16.00ms | New Size: 685x641 | EventX/Y: 1651/753
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 8 | Latency: 17.70ms | New Size: 663x607 | EventX/Y: 1629/719
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 9 | Latency: 16.30ms | New Size: 644x575 | EventX/Y: 1610/687
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 10 | Latency: 16.90ms | New Size: 634x548 | EventX/Y: 1600/660
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 11 | Latency: 18.60ms | New Size: 630x519 | EventX/Y: 1596/631
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 12 | Latency: 16.60ms | New Size: 632x496 | EventX/Y: 1598/608
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 13 | Latency: 16.20ms | New Size: 641x484 | EventX/Y: 1607/596
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 14 | Latency: 17.20ms | New Size: 663x471 | EventX/Y: 1629/583
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 15 | Latency: 16.90ms | New Size: 682x466 | EventX/Y: 1648/578
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 16 | Latency: 16.30ms | New Size: 700x466 | EventX/Y: 1666/578
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 17 | Latency: 18.00ms | New Size: 711x467 | EventX/Y: 1677/579
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 18 | Latency: 16.50ms | New Size: 719x475 | EventX/Y: 1685/587
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 19 | Latency: 16.20ms | New Size: 719x485 | EventX/Y: 1685/597
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 20 | Latency: 17.10ms | New Size: 709x496 | EventX/Y: 1675/608
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 21 | Latency: 16.90ms | New Size: 680x505 | EventX/Y: 1646/617
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 22 | Latency: 16.10ms | New Size: 638x506 | EventX/Y: 1604/618
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 23 | Latency: 16.20ms | New Size: 580x504 | EventX/Y: 1546/616
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 24 | Latency: 18.10ms | New Size: 515x487 | EventX/Y: 1481/599
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 25 | Latency: 17.50ms | New Size: 448x464 | EventX/Y: 1414/576
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 26 | Latency: 17.00ms | New Size: 409x439 | EventX/Y: 1375/551
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 27 | Latency: 17.80ms | New Size: 400x421 | EventX/Y: 1365/533
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 28 | Latency: 18.40ms | New Size: 404x400 | EventX/Y: 1370/511
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 29 | Latency: 17.00ms | New Size: 424x400 | EventX/Y: 1390/488
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 30 | Latency: 16.20ms | New Size: 443x400 | EventX/Y: 1409/471
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 31 | Latency: 20.10ms | New Size: 464x400 | EventX/Y: 1430/454
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 32 | Latency: 18.90ms | New Size: 484x400 | EventX/Y: 1450/445
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 33 | Latency: 17.30ms | New Size: 502x400 | EventX/Y: 1468/436
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 34 | Latency: 19.20ms | New Size: 514x400 | EventX/Y: 1480/430
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 35 | Latency: 92.90ms | New Size: 516x400 | EventX/Y: 1482/428
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 36 | Latency: 16.20ms | New Size: 503x400 | EventX/Y: 1469/430
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 37 | Latency: 18.20ms | New Size: 470x400 | EventX/Y: 1436/435
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 38 | Latency: 17.90ms | New Size: 428x400 | EventX/Y: 1394/444
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 39 | Latency: 17.10ms | New Size: 400x400 | EventX/Y: 1364/458
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 40 | Latency: 17.10ms | New Size: 400x400 | EventX/Y: 1340/476
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 41 | Latency: 16.10ms | New Size: 400x400 | EventX/Y: 1323/497
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 42 | Latency: 16.20ms | New Size: 400x415 | EventX/Y: 1307/527
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 43 | Latency: 17.70ms | New Size: 400x446 | EventX/Y: 1300/558
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 44 | Latency: 17.20ms | New Size: 400x472 | EventX/Y: 1300/584
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 45 | Latency: 16.40ms | New Size: 400x494 | EventX/Y: 1300/606
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 46 | Latency: 18.90ms | New Size: 400x512 | EventX/Y: 1297/624
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 47 | Latency: 17.90ms | New Size: 400x526 | EventX/Y: 1293/638
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 48 | Latency: 16.50ms | New Size: 400x537 | EventX/Y: 1291/649
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 49 | Latency: 16.20ms | New Size: 400x550 | EventX/Y: 1288/662
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 50 | Latency: 18.80ms | New Size: 400x566 | EventX/Y: 1284/678
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 51 | Latency: 19.00ms | New Size: 400x579 | EventX/Y: 1276/691
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 52 | Latency: 16.50ms | New Size: 400x585 | EventX/Y: 1266/697
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 53 | Latency: 18.90ms | New Size: 400x590 | EventX/Y: 1250/702
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 54 | Latency: 16.70ms | New Size: 400x598 | EventX/Y: 1232/710
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 55 | Latency: 18.40ms | New Size: 400x606 | EventX/Y: 1209/718
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 56 | Latency: 18.10ms | New Size: 400x614 | EventX/Y: 1182/726
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 57 | Latency: 17.60ms | New Size: 400x621 | EventX/Y: 1151/733
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 58 | Latency: 18.60ms | New Size: 400x625 | EventX/Y: 1125/737
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 59 | Latency: 17.40ms | New Size: 400x630 | EventX/Y: 1106/742
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 60 | Latency: 17.90ms | New Size: 400x632 | EventX/Y: 1097/744
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 61 | Latency: 16.90ms | New Size: 400x634 | EventX/Y: 1090/746
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 62 | Latency: 36.60ms | New Size: 400x634 | EventX/Y: 1092/746
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 63 | Latency: 17.10ms | New Size: 400x634 | EventX/Y: 1113/746
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 64 | Latency: 16.30ms | New Size: 400x634 | EventX/Y: 1152/746
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 65 | Latency: 17.20ms | New Size: 400x634 | EventX/Y: 1215/746
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 66 | Latency: 16.20ms | New Size: 400x634 | EventX/Y: 1276/746
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 67 | Latency: 16.20ms | New Size: 400x634 | EventX/Y: 1331/746
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 68 | Latency: 19.30ms | New Size: 426x637 | EventX/Y: 1392/749
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 69 | Latency: 16.90ms | New Size: 482x641 | EventX/Y: 1448/753
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 70 | Latency: 16.10ms | New Size: 511x642 | EventX/Y: 1477/754
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 71 | Latency: 16.40ms | New Size: 538x642 | EventX/Y: 1504/754
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 72 | Latency: 16.00ms | New Size: 544x642 | EventX/Y: 1510/754
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 73 | Latency: 62.20ms | New Size: 545x642 | EventX/Y: 1511/754
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 74 | Latency: 17.00ms | New Size: 551x641 | EventX/Y: 1517/753
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 75 | Latency: 18.20ms | New Size: 560x638 | EventX/Y: 1526/750
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 76 | Latency: 17.80ms | New Size: 578x632 | EventX/Y: 1544/744
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 77 | Latency: 17.70ms | New Size: 588x627 | EventX/Y: 1554/739
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 78 | Latency: 18.50ms | New Size: 593x623 | EventX/Y: 1559/735
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 79 | Latency: 21.00ms | New Size: 595x621 | EventX/Y: 1561/733
useWindowControl.ts:86 [RESIZE_END] Resize ended. Duration: 1611.80ms | Total Frames: 79 | Avg Frame Latency: 19.08ms
useWindowControl.ts:56 [RESIZE_START] Started resizing at 82585.70ms. Initial size: 690x693
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 1 | Latency: 0.00ms | New Size: 690x693 | EventX/Y: 1657/803
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 2 | Latency: 110.20ms | New Size: 689x693 | EventX/Y: 1656/803
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 3 | Latency: 20.30ms | New Size: 688x691 | EventX/Y: 1655/801
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 4 | Latency: 22.40ms | New Size: 687x689 | EventX/Y: 1654/799
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 5 | Latency: 19.30ms | New Size: 685x688 | EventX/Y: 1652/798
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 6 | Latency: 18.70ms | New Size: 684x683 | EventX/Y: 1651/793
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 7 | Latency: 20.00ms | New Size: 683x679 | EventX/Y: 1650/789
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 8 | Latency: 18.80ms | New Size: 681x675 | EventX/Y: 1648/785
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 9 | Latency: 18.20ms | New Size: 680x672 | EventX/Y: 1647/782
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 10 | Latency: 16.00ms | New Size: 679x670 | EventX/Y: 1646/780
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 11 | Latency: 18.40ms | New Size: 679x668 | EventX/Y: 1646/778
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 12 | Latency: 27.60ms | New Size: 679x666 | EventX/Y: 1646/776
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 13 | Latency: 26.00ms | New Size: 678x664 | EventX/Y: 1645/774
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 14 | Latency: 171.80ms | New Size: 679x664 | EventX/Y: 1646/774
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 15 | Latency: 17.70ms | New Size: 680x667 | EventX/Y: 1647/777
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 16 | Latency: 16.30ms | New Size: 682x669 | EventX/Y: 1649/779
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 17 | Latency: 17.90ms | New Size: 683x672 | EventX/Y: 1650/782
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 18 | Latency: 19.60ms | New Size: 684x675 | EventX/Y: 1651/785
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 19 | Latency: 16.30ms | New Size: 684x678 | EventX/Y: 1651/788
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 20 | Latency: 19.90ms | New Size: 684x683 | EventX/Y: 1651/793
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 21 | Latency: 16.30ms | New Size: 683x686 | EventX/Y: 1650/796
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 22 | Latency: 17.30ms | New Size: 680x689 | EventX/Y: 1647/799
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 23 | Latency: 20.60ms | New Size: 678x691 | EventX/Y: 1645/801
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 24 | Latency: 30.70ms | New Size: 677x693 | EventX/Y: 1644/803
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 25 | Latency: 16.00ms | New Size: 676x693 | EventX/Y: 1643/803
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 26 | Latency: 25.70ms | New Size: 674x693 | EventX/Y: 1641/803
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 27 | Latency: 18.00ms | New Size: 671x693 | EventX/Y: 1638/803
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 28 | Latency: 24.40ms | New Size: 667x693 | EventX/Y: 1634/803
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 29 | Latency: 16.80ms | New Size: 659x693 | EventX/Y: 1626/803
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 30 | Latency: 17.50ms | New Size: 654x692 | EventX/Y: 1621/802
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 31 | Latency: 17.40ms | New Size: 645x689 | EventX/Y: 1612/799
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 32 | Latency: 16.70ms | New Size: 640x687 | EventX/Y: 1607/797
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 33 | Latency: 16.10ms | New Size: 622x680 | EventX/Y: 1589/790
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 34 | Latency: 16.40ms | New Size: 609x676 | EventX/Y: 1576/786
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 35 | Latency: 18.20ms | New Size: 601x671 | EventX/Y: 1568/781
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 36 | Latency: 16.70ms | New Size: 598x669 | EventX/Y: 1565/779
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 37 | Latency: 18.00ms | New Size: 596x668 | EventX/Y: 1563/778
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 38 | Latency: 24.20ms | New Size: 595x667 | EventX/Y: 1562/777
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 39 | Latency: 27.70ms | New Size: 594x666 | EventX/Y: 1561/776
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 40 | Latency: 24.70ms | New Size: 593x663 | EventX/Y: 1560/773
useWindowControl.ts:86 [RESIZE_END] Resize ended. Duration: 1176.90ms | Total Frames: 40 | Avg Frame Latency: 25.37ms
useWindowControl.ts:56 [RESIZE_START] Started resizing at 84982.00ms. Initial size: 593x663
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 1 | Latency: 0.00ms | New Size: 593x662 | EventX/Y: 1555/768
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 2 | Latency: 18.00ms | New Size: 592x661 | EventX/Y: 1554/767
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 3 | Latency: 37.50ms | New Size: 592x659 | EventX/Y: 1554/765
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 4 | Latency: 30.30ms | New Size: 593x658 | EventX/Y: 1555/764
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 5 | Latency: 22.60ms | New Size: 595x658 | EventX/Y: 1557/764
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 6 | Latency: 16.90ms | New Size: 597x658 | EventX/Y: 1559/764
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 7 | Latency: 18.70ms | New Size: 599x658 | EventX/Y: 1561/764
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 8 | Latency: 18.60ms | New Size: 602x660 | EventX/Y: 1564/766
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 9 | Latency: 17.80ms | New Size: 606x663 | EventX/Y: 1568/769
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 10 | Latency: 25.40ms | New Size: 608x667 | EventX/Y: 1570/773
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 11 | Latency: 18.10ms | New Size: 609x668 | EventX/Y: 1571/774
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 12 | Latency: 28.40ms | New Size: 610x670 | EventX/Y: 1572/776
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 13 | Latency: 22.10ms | New Size: 609x671 | EventX/Y: 1571/777
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 14 | Latency: 17.20ms | New Size: 608x674 | EventX/Y: 1570/780
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 15 | Latency: 21.20ms | New Size: 606x676 | EventX/Y: 1568/782
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 16 | Latency: 18.50ms | New Size: 603x678 | EventX/Y: 1565/784
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 17 | Latency: 18.60ms | New Size: 601x679 | EventX/Y: 1563/785
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 18 | Latency: 20.70ms | New Size: 599x680 | EventX/Y: 1561/786
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 19 | Latency: 20.30ms | New Size: 597x680 | EventX/Y: 1559/786
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 20 | Latency: 17.80ms | New Size: 594x680 | EventX/Y: 1556/786
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 21 | Latency: 20.20ms | New Size: 590x680 | EventX/Y: 1552/786
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 22 | Latency: 21.00ms | New Size: 586x680 | EventX/Y: 1548/786
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 23 | Latency: 19.60ms | New Size: 583x680 | EventX/Y: 1545/786
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 24 | Latency: 17.60ms | New Size: 581x680 | EventX/Y: 1543/786
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 25 | Latency: 18.60ms | New Size: 578x679 | EventX/Y: 1540/785
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 26 | Latency: 24.00ms | New Size: 573x675 | EventX/Y: 1535/781
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 27 | Latency: 17.70ms | New Size: 566x670 | EventX/Y: 1528/776
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 28 | Latency: 17.10ms | New Size: 562x666 | EventX/Y: 1524/772
useWindowControl.ts:76 [RESIZE_FRAME] Frame: 29 | Latency: 16.60ms | New Size: 555x660 | EventX/Y: 1517/766
